titulo_oferta,empresa,ciudad,salario_raw,fecha_raw,modalidad_raw,descripcion_raw,url_oferta,fuente,fecha_publicacion,salario_usd,categoria_rol,clave_deduplicacion
desarrollador de software,VIQUA S.A.S.,"Quito, Pichincha","554,00 US$ (Mensual)",Hace  11  horas,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-de-software-en-quito-EB961D41EBF860A461373E686DCF3405#lc=ListOffers-Score4-0,computrabajo_ec,2026-07-03,554.0,Desarrollo de Software,"desarrollador de software|viqua s.a.s.|quito, pichincha|computrabajo_ec"
Ejecutivo Comercial,Abitmedia,"Quito, Pichincha",,18 de junio,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-comercial-software-y-servicios-digitales-en-quito-218A9674DA16964B61373E686DCF3405#lc=ListOffers-Score4-1,computrabajo_ec,2026-06-18,,Otros,"ejecutivo comercial|abitmedia|quito, pichincha|computrabajo_ec"
Desarrollador software,Fomat Medical Research s.a.,"4,2",,11 de junio,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-software-en-guayaquil-5ED0CCD01857983C61373E686DCF3405#lc=ListOffers-Score4-2,computrabajo_ec,2026-06-11,,Desarrollo de Software,"desarrollador software|fomat medical research s.a.|4,2|computrabajo_ec"
Desarrollador de Software,MANAGEMENTGROUP ASESORIA Y ASISTENCIA EMPRESARIAL Y PROFESIONAL S.A.S.,"Quito, Pichincha","482,00 US$ (Mensual)",9 de junio,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-de-software-en-quito-AC66A2EF79A80A7861373E686DCF3405#lc=ListOffers-Score4-3,computrabajo_ec,2026-06-09,482.0,Desarrollo de Software,"desarrollador de software|managementgroup asesoria y asistencia empresarial y profesional s.a.s.|quito, pichincha|computrabajo_ec"
Ejecutivo Comercial de Software,Sermatick,"Quito, Pichincha","500,00 US$ (Mensual) + Comisiones",2 de junio,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-comercial-de-software-en-quito-9FBCC42582E9C1FE61373E686DCF3405#lc=ListOffers-Score4-4,computrabajo_ec,2026-06-02,500.0,Desarrollo de Software,"ejecutivo comercial de software|sermatick|quito, pichincha|computrabajo_ec"
Pasante de Desarrollo de Software,Seaban S.A.,"4,4","394,00 US$ (Mensual)",Más de 30 días,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-pasante-de-desarrollo-de-software-estudiantes-o-egresados-en-guayaquil-8E488A6DF78E1E4261373E686DCF3405#lc=ListOffers-Score4-5,computrabajo_ec,2026-06-03,394.0,Desarrollo de Software,"pasante de desarrollo de software|seaban s.a.|4,4|computrabajo_ec"
Asesor Comercial ERP / Vendedor de Software Contable,ECUADORBYTES,"Guayaquil, Guayas",,Más de 30 días,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-erp-vendedor-de-software-contable-ventas-de-erp-y-software-contable-en-guayaquil-9B6D63AC29995F7B61373E686DCF3405#lc=ListOffers-Score4-6,computrabajo_ec,2026-06-03,,Desarrollo de Software,"asesor comercial erp / vendedor de software contable|ecuadorbytes|guayaquil, guayas|computrabajo_ec"
Asesor Comercial,SIACISOLUTIONS S.A.,"Quito, Pichincha","500,00 US$ (Mensual) + Comisiones",Más de 30 días,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-comercializacion-de-software-en-quito-974A088B129A42B561373E686DCF3405#lc=ListOffers-Score4-7,computrabajo_ec,2026-06-03,500.0,Otros,"asesor comercial|siacisolutions s.a.|quito, pichincha|computrabajo_ec"
"Asesor de equipos de tecnologia: PC, laptops, impresoras, ploters, software",Delivery Suministros & Suministros cía. ltda.,"Quito, Pichincha","482,00 US$ (Mensual)",Más de 30 días,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-equipos-de-tecnologia-pc-laptops-impresoras-ploters-software-en-quito-4C4D4C2258AEDF8761373E686DCF3405#lc=ListOffers-Score4-8,computrabajo_ec,2026-06-03,482.0,Desarrollo de Software,"asesor de equipos de tecnologia: pc, laptops, impresoras, ploters, software|delivery suministros & suministros cía. ltda.|quito, pichincha|computrabajo_ec"
Auxiliar contable,Cooperativa de Ahorro y Credito del Emigrante Ecuatoriano y su Familia Ltda.,"Guayaquil, Guayas","394,00 US$ (Mensual) + Comisiones",Hace  14  horas,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-contable-en-guayaquil-870E8B332E71478A61373E686DCF3405#lc=ListOffers-Score3-9,computrabajo_ec,2026-07-03,394.0,Otros,"auxiliar contable|cooperativa de ahorro y credito del emigrante ecuatoriano y su familia ltda.|guayaquil, guayas|computrabajo_ec"
Ejecutiva Comercial B2B – Soluciones de Telecomunicaciones,TODOTEK,"Guayaquil, Guayas",,Hace  20  horas,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutiva-comercial-b2b-soluciones-de-telecomunicaciones-con-experiencia-en-ventas-b2b-en-guayaquil-A53A59337C8FAD1761373E686DCF3405#lc=ListOffers-Score3-10,computrabajo_ec,2026-07-03,,Otros,"ejecutiva comercial b2b – soluciones de telecomunicaciones|todotek|guayaquil, guayas|computrabajo_ec"
Arquitecto de acabados y coordinacion de proyectos,,"Quito, Pichincha",,Hace  20  horas,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-arquitecto-de-acabados-y-coordinacion-de-proyectos-proyectos-multifamiliares-en-quito-CED88620F5997A5761373E686DCF3405#lc=ListOffers-Score3-11,computrabajo_ec,2026-07-03,,Otros,"arquitecto de acabados y coordinacion de proyectos||quito, pichincha|computrabajo_ec"
Analista de tienda,DHISVE,"4,5","550,00 US$ (Mensual) + Comisiones",Hace  20  horas,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-tienda-punto-de-venta-en-quito-259867D225DC053F61373E686DCF3405#lc=ListOffers-Score3-12,computrabajo_ec,2026-07-03,550.0,Otros,"analista de tienda|dhisve|4,5|computrabajo_ec"
Asistente técnico de diseño y producción,TPDI TROQUELADOS PARTES Y DESARROLLOS INDUSTRIALES,"Ambato, Tungurahua",,Ayer,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-tecnico-de-diseno-y-produccion-metalmecanica-planos-y-control-de-produccion-en-ambato-546A152828A08B5F61373E686DCF3405#lc=ListOffers-Score3-13,computrabajo_ec,2026-07-02,,Soporte Técnico,"asistente técnico de diseño y producción|tpdi troquelados partes y desarrollos industriales|ambato, tungurahua|computrabajo_ec"
B2B Sales Representative,,"Quito, Pichincha",,Ayer,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-b2b-sales-representative-bilingual-en-quito-7524CDA21C873BD761373E686DCF3405#lc=ListOffers-Score3-14,computrabajo_ec,2026-07-02,,Otros,"b2b sales representative||quito, pichincha|computrabajo_ec"
Consultor(a) Freelance de Marca Personal y Posicionamiento B2B (Remoto),Campus Soft Loja Tecnología Cia. Ltda.,"Quito, Pichincha",,Ayer,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consultora-freelance-de-marca-personal-y-posicionamiento-b2b-remoto-en-quito-D7F7E5517B63FC8661373E686DCF3405#lc=ListOffers-Score3-15,computrabajo_ec,2026-07-02,,Otros,"consultor(a) freelance de marca personal y posicionamiento b2b (remoto)|campus soft loja tecnología cia. ltda.|quito, pichincha|computrabajo_ec"
Agente call center,,"Quito, Pichincha","500,00 US$ (Mensual) + Comisiones",Ayer,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-agente-call-center-asesor-comercial-en-quito-72207EA49D409C8561373E686DCF3405#lc=ListOffers-Score3-16,computrabajo_ec,2026-07-02,500.0,Otros,"agente call center||quito, pichincha|computrabajo_ec"
Filmmaker y Editor de Video Junior Quito,BlueCaribu Ecuador,"Quito, Pichincha","600,00 US$ (Mensual)",Ayer,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-filmmaker-y-editor-de-video-junior-quito-hibrido-en-quito-95BC2705A15C440B61373E686DCF3405#lc=ListOffers-Score3-17,computrabajo_ec,2026-07-02,600.0,Otros,"filmmaker y editor de video junior quito|bluecaribu ecuador|quito, pichincha|computrabajo_ec"
Asesor Comercial,Innovastec,"Quito, Pichincha",,Hace  2  días,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-en-quito-409543B0116BAB2861373E686DCF3405#lc=ListOffers-Score3-18,computrabajo_ec,2026-07-01,,Otros,"asesor comercial|innovastec|quito, pichincha|computrabajo_ec"
Operational Support Agent (PCD),Siigo del Ecuador,"Guayaquil, Guayas","394,00 US$ (Mensual)",Hace  4  días,,,https://ec.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-operational-support-agent-pcd-en-guayaquil-39FE437CDC9AFAE461373E686DCF3405#lc=ListOffers-Score3-19,computrabajo_ec,2026-06-29,394.0,Otros,"operational support agent (pcd)|siigo del ecuador|guayaquil, guayas|computrabajo_ec"
